id_str,possibly_sensitive,favorite_count,geo,text,coordinates
842423797357658113,false,0,,"RT @RealAlexJones: .@McDonaldsCorp Show us the email from Twitter proving you were ""compromised"" - https://t.co/SbjBTOtWI4 #imlovingit #Tru…",
842423797860978688,false,0,,"@TrumpSuperPAC Nothing to do with Islam.
https://t.co/070e4oKq8G",
842423805054185472,false,0,,#Trump nominates #Boeing VP for deputy Defense secretary. Draining the swamp with corporate America insiders? https://t.co/u1IJshoxxC,
842423810271924224,,0,,"RT @FoxNews: President #Trump at rally last night: ""I will not stop fighting for the safety of you and your families, believe me… ",
842423812553494528,,0,,RT @foreignpolicy77: A wiretap is a #wiretap is a wiretap. @SenWhitehouse on #Trump's wiretap-dancing: an attempt to distract from… ,
842423813753188352,false,0,,"Now #Trump's ""vicorty"" makes sense? The fix was in throughout the primaries too. #GreatestTheftEver. https://t.co/pygZvarPy7",
842423814206152704,false,0,,"RT @RealAlexJones: .@McDonaldsCorp Show us the email from Twitter proving you were ""compromised"" - https://t.co/SbjBTOtWI4 #imlovingit #Tru…",
842423816089411585,,0,,RT @ed_hooley: @McDonaldsCorp @McDonalds TRUMP SUPPORTERS: THE MCDONALD'S BAN IS ON! #ThursdayThoughts #McDonalds #MAGA #trump https://t.co…,
842423816747945984,false,0,,Current context to #Trump + #President + #National + #Federal + #Program you'll find here https://t.co/OyUxGt5IKr,
842423817628704770,false,0,,@EstherStJames  https://t.co/8tpEhE0Mwg,
842423818262011904,false,0,,"RT @kaskade: #TBT 🎟
@RecordingAcad 
#GRAMMYs https://t.co/F1RrCfahHS",
842423818383691780,false,0,,RT @PinkBelgium: Complete Rubbish!!!!!!! Mutiny? VA Hospital in #Florida Takes Down Portrait of President #Trump https://t.co/mqgf3QoUWx vi…,
842423818924789761,false,0,,RT @PinkBelgium: 💥 As Always POTUS Keeps His Promises 🇺🇸🚂👍  #Trump Budget Spends Big on Military and the Wall https://t.co/Y3kecMRimn via @…,
842423822976409602,,0,,"@RepChrisSmith please, #impeach #trump  #AllTheReps",
842423822804500481,,0,,"RT @chris1reuters: #EPA hit hardest as #Trump #budget targets green rules
#environment #climatechange #oil #gas #OOTT #globalwarming… ",
842423823890841600,false,0,,@TwittsMcGee There's this too! https://t.co/GfiCv5uCSD,
842423824591265793,,0,,RT @JaySekulow: The fight over #Trump's Exec Order will go to #SCOTUS. We're preparing new legal briefs to defend it. https://t.co/7rNgM8OD…,
842423827841880064,false,0,,She found out she was being taken to the #WomensMarch 😂 https://t.co/6SpaYSuFac,
842423828579991552,,0,,RT @JaySekulow: The blocking of President #Trump's order by two federal judges represents a fundamental misunderstanding of the First Amend…,
842423834171047937,false,0,,"#President #Trump, who owes his fame to the arts, wants to slash arts funding https://t.co/AmNKOCW9Y5
#TheResistance
#Resist #trump",
842423833747439618,false,0,,Forget about #Trump and let's watch the popular #fantasy movie here: https://t.co/UDHLKEsGac https://t.co/9ovQ8twEAY,
842423839518683140,false,0,,"RT @RealAlexJones: .@McDonaldsCorp Show us the email from Twitter proving you were ""compromised"" - https://t.co/SbjBTOtWI4 #imlovingit #Tru…",
842423839921459200,false,0,,"RT @RealAlexJones: .@McDonaldsCorp Show us the email from Twitter proving you were ""compromised"" - https://t.co/SbjBTOtWI4 #imlovingit #Tru…",
842423841129410561,,0,,"RT @2ALAW: Let's Make This Go Viral🌏

Retweet If You Think Donald Trump Is Doing An Excellent Job.

#Trump 🇺🇸
@PAB2187 
@POTUS https://t.co…",
842423841905340416,false,0,,2 #Federal Judges #Rule #Against #Trump’s #Latest #Travel Ban - https://t.co/WeG22TKCzO #Judge's https://t.co/kP8dYIox5m,
842423848561725442,false,0,,Forget about #Trump and let's watch the popular #fantasy movie here: https://t.co/UDHLKEsGac https://t.co/HuMq6DtJHE,
842423848607879169,false,0,,RT @JoyAnnReid: Hm... #TrumpRussia https://t.co/LHIlDuBlpP,
842423850788839425,false,0,,"#MAGA #TRUMP #TrumpPresident #gop #conservative #tcot #republicans #ahca #trumpcare #repealobamacare 

Ever thought… https://t.co/pNhg5GXXIN",
842423851682304000,,0,,"RT @zlando: So many attacks on #Trump for saying what #CNN is - a #FAKENEWS site.
BUT whistleblower Amber Lyon describes how CN… ",
842423856174362625,false,0,,RT @ed_hooley: TRUMP SUPPORTERS: THE MCDONALD'S BAN IS ON! #ThursdayThoughts #McDonalds #MAGA #trump https://t.co/Rp09VTwdbO,
842423856941928453,,0,,"RT @2ALAW: This man lost both arms. Trump realized this and thus, touched his face so he could feel the human connection.… ",
842423857491390464,false,0,,RT @015caM: #Tuskegee_RYS17 https://t.co/G2kr04QfCw,
842423858342838273,,0,,@CommonSensRepub @jbarro 《==probably unconcerned w #Trump voter outrage bc he assume we are illiterate as well!,
842423859869544448,false,0,,"I'm a #virgin,and you? !  Push,don't be shy   https://t.co/ZtBzuT6iSk https://t.co/wikJEvXaYH",
842423861379489793,,0,,RT @LeeCamp: #Trump &amp; GOP bought by Wall Street. Dems bought by Wall Street. Stop defending them. The best slaves don't know they're slaves.,
842423864218988544,,0,,"RT @TRUNEWS: .@POTUS from Nashville : Emergency injunction on #Trump immigration halt is ""unprecedented judicial overreach""… ",
842423869034110976,,0,,RT @KitDaniels1776: Was Obama Insider Robert Gibbs Behind McDonald’s Anti #Trump Tweet? He's #McDonalds Communications Chief:… ,
842423874612531200,,0,,RT @StopTrump2020: We must not allow the #antisemitic &amp; #racist followers of #Trump to think this is OK.  This nation is better than t… ,
842423876147593216,false,0,,RT @likeagirlinc: Businesses urge #Trump to rethink climate bonfire | Climate Home - #climatechange news https://t.co/aU6f0zctph,
842423877649203200,,0,,RT @foreignpolicy77: A wiretap is a #wiretap is a wiretap. @SenWhitehouse on #Trump's wiretap-dancing: an attempt to distract from… ,
842423880241299456,false,0,,Current context to #Trump + #President + #House + #White + #March you'll find here https://t.co/XwaYwJRnKE,
842423884494192640,,0,,All for hype. How long has it been since anyone even said his name until now? LOL Another gaining notoriety off of #Trump. @sincity2016,
842423887036051458,,0,,"RT @ed_hooley: RAND PAUL DEFENDS PRESIDENT TRUMP: JOHN MCCAIN HAS BEEN WRONG ON JUST ABOUT EVERYTHING 
#McCain #MAGA #Gop #Trump https://t.…",
842423888608952321,,0,,RT @deplorable_Me11: .@POTUS #Trump Please replace @SpeakerRyan with Congressman Jim Jordan as he would bring Respect back to the People… ,
842423889393274880,false,0,,Enièmes preuves que #Flynn était 1 agent d'influence de la #Russie de #Poutine avant de conseiller #Trump..Mais...https://t.co/A3pj9xiEqK,
842423894048927746,false,0,,Don't blame us! Rise of #Trump is backlash against progress &amp; diversity as Christian conservatives lose advantage. https://t.co/ReFw78YCYc,
842423894342565888,,0,,"RT @JaySekulow: President #Trump responds to the blocking of his Exec Order: ""This is an unprecedented judicial overreach."" https://t.co/ZD…",
842423894841647104,false,0,,The #Trump ‘Doesn’t’ Care Act https://t.co/0R5xmwkkev via @washblade,
842423897739931650,false,0,,"RT @AlArabiya_Eng: #MohammedbinSalman, #Trump discuss Osama bin Laden’s ties to the #MuslimBrotherhood https://t.co/lixkNvoPOU https://t.co…",
842423900419964928,false,0,,I believe him! https://t.co/1bUxvMbAWs,
842423902617792512,true,0,,"RT @nobigotry: #WomansMarch #Hawaii #Trump #Hate #Dishonesty
#IntellectuallyLazy #LatinosForTrump #Woman https://t.co/e07S8LGoQd",
842423905008640001,false,0,,RT @RawStory: Miami school chief defies #Trump order: ‘Over my dead body’ will immigration agents enter schools… ,
842423909886660610,,0,,"RT @newtgingrich: It's not just bias, not just slanted coverage, liberal media is literally waging war on the #Trump administration.… ",
842423913795731458,false,0,,RT @likeagirlinc: Businesses urge #Trump to rethink climate bonfire | Climate Home - #climatechange news https://t.co/aU6f0zctph,
842423915041443842,,0,,"RT @Atheendar: This is just another vote against science by the #Trump administration. It's a big hit, but surely one of many to f… ",
842423915175677952,,0,,"RT @2ALAW: HEY RACHEL MADDOW…While You’re On The Subject Of Taxes…What About This Tax Evading Hosts At #MSNBC ?

#Trump 🇺🇸 https://t.co/gSa…",
842423915729321984,,0,,"RT @ToDropADime2: #Trump told the #NYTimes to Stop printing these unflattering pic of @realDonaldTrump 
Pls. Don't Retweet 500 times!… ",
842423916102475777,,0,,"RT @LVNancy: BREAKING 🚨 second #TravelBan Halted by Hawaii judge based on Establishment Clause #1A RELIGION 
#islam
#MAGA
#Trump… ",
842423917557960705,,0,,RT @CodeAud: #SaudiArabia warns #Trump: #Iran wants legitimacy by supporting terror groups with the aim of reaching #Mecca… ,
842423917725794309,,0,,"RT @LanceSilver1: .@CIA #USA
.@TEN_GOP .@POTUS
 
#MICHAELFLYNN'S .@GenFlynn Out
#ISLAMIST SYMPATHISERS AT #TRUMP #WHITEHOUSE ARE IN !… ",
842423919239933953,false,0,,https://t.co/gipGjUxP12 Looks like ANOTHER #TRUMP connection May be charged with pedophilia. These ppl are fucking sick! #ImpeachTrump,
842423919718084608,false,0,,"RT @ggrushko: Donald #Trump, #SteveKing — and some very happy #whitenationalists - The Washington Post
https://t.co/GwYZvvW6zI https://t.co…",
842423918942146560,false,0,,Forget about #Trump and watch this new #horror #thriller movie: https://t.co/QtpIbMLjKc https://t.co/DXp7yoQKEw,
842423921190285315,,0,,"RT @2ALAW: HEY RACHEL MADDOW…While You’re On The Subject Of Taxes…What About This Tax Evading Hosts At #MSNBC ?

#Trump 🇺🇸 https://t.co/gSa…",
842423922343714816,,0,,@BeardedGenius @iLaura_B the difference between #trump and the wannabe-trump is that 85% voted against him in the Dutch elections. 😏,
842423922624745472,false,0,,RT @StayWithWilders: That escalated quickly https://t.co/eFn6iOm7w9,
842423923169943553,false,0,,RT @MarkDice: But I thought the hackers support Trump? https://t.co/kvc7vzRExj,
842423924587651073,,0,,RT @LeeCamp: #Trump &amp; GOP bought by Wall Street. Dems bought by Wall Street. Stop defending them. The best slaves don't know they're slaves.,
842423926290546689,false,0,,Forget about #Trump and watch this new #horror #thriller movie: https://t.co/QtpIbMLjKc https://t.co/DgsZTRh4lu,
842423928861655041,,0,,RT @DisabledVetsCPX: 🔥🔥🔥🔥🔥#BoycottMcDonalds #McDonalds #MAGA #trump Robert Gibbs ex-spokesman for the Skid Stain @BarackObama is Chief of C…,
842423930463883267,false,0,,"RT @Socrates_Wilde: #PreetBharara Proved #Trump Right | Glenn Harlan Reynolds @instapundit @USATODAY
https://t.co/ilXOfhHhrb @rationalreview",
842423932997259264,false,0,,RT @PinkBelgium: 💥 As Always POTUS Keeps His Promises 🇺🇸🚂👍  #Trump Budget Spends Big on Military and the Wall https://t.co/Y3kecMRimn via @…,
842423933160763392,false,0,,"#Trump Admin's first #NASA budget spares it from heavy cuts, but still lops off #ARM, outreach, and Earth Science https://t.co/6PKboAkSEL",
842423933202796544,,0,,"We are all mad about #Melania's cost to taxpayers, but come! I'd end the arts and science funding if it meant not living with #Trump too...",
842423934024859650,false,0,,Forget about #Trump and watch this new #horror #thriller movie: https://t.co/QtpIbMLjKc https://t.co/bpVU4xnWUl,
842423936528879616,false,0,,RT @QuoteGifts: 15%off sitewide EndsThu @LTCartoons Est1997 #Couponcode SPRINGLOVE17 https://t.co/ZckcNYoUzN,
842423938059755520,false,0,,"RT @DamienRieu: ""Marine c'est comme le #Brexit et #Trump, ça va nous mener à la catastrophe économique !"" https://t.co/2efm30wtpW",
842423936902168576,,0,,"RT @LVNancy: In 2016, ICE conducted 240,255 removals nationwide

92% had previously been convicted of a crime 
#TRUMP 
#MAGA
https://t.co/f…",
842423939171213312,,0,,"RT @JaySekulow: President #Trump responds to the blocking of his Exec Order: ""This is an unprecedented judicial overreach."" https://t.co/ZD…",
842423939515129856,,0,,"RT @newtgingrich: It's not just bias, not just slanted coverage, liberal media is literally waging war on the #Trump administration.… ",
842423943025811456,true,0,,"What #Trump crimes??? You didn't show me anything, other than YOUR OWN BIGOTED opinion of #Sessions and #Trump… https://t.co/mx2rvkIMku",
842423942182764544,,0,,"RT @RichardAngwin: After adopting Paul Ryan's plan to replace #ACA , #TrumpBudget adopts his plan to replace #MealsOnWheels 

#1u… ",
842423941935292416,false,0,,Forget about #Trump and watch this new #horror #thriller movie: https://t.co/QtpIbMLjKc https://t.co/Kh18YUrcrb,
842423946330923008,false,0,,Immigrants on #Trump And The Wall Part 2 https://t.co/CBXUBy8Gkq via @YouTube,
842423945798246400,false,0,,"Watch Stephen Colbert ""Mock"" Rachel Maddow's #Trump Tax Return Exposé https://t.co/UE4kMxG3nF https://t.co/dkS9uW5C7O",
842423946456707072,false,0,,"https://t.co/nYwSsMyCAT Made-up nonsense is all that any collusion between #Trump &amp; #Putin ever was, a bedtime story for #Clinton addicts",
842423946955915264,,0,,"RT @GiulioMarcon1: Riarmo nucleare, + 52miliardi alla difesa: #Trump torna alla guerra fredda. L'Italia rilanci il disarmo. Stop #F35.
http…",
842423950265139201,,0,,"RT @bocavista2016: Dear #McDonalds

Your politics are as DISGUSTING as your food

APOLOGIZE for both!

👉#BoycottMcDonalds

https://t.co/DHy…",
842423948830740481,false,0,,#clickbait headline double on @StephenMillerAL from @HuffingtonPost + @nvisser corrected https://t.co/GlvpvTt0WU… https://t.co/7FQaJKAuRz,
842423951410241536,false,0,,Forget about #Trump and watch this new #horror #thriller movie: https://t.co/QtpIbMLjKc https://t.co/pJsTZFdSgp,
842423955394842624,false,0,,"Dumb Idiot #PaulRyan Can’t Even Pass His Own Stupid #Obamacare Repeal https://t.co/EITNzZgRHr
#TheResistance
#Resist #GOP #trump
#trumpcare",
842423957928181761,,0,,"RT @POLLiticss: How do you see donald trump's first #budget ??
#Budget2017  #pbs #boycotthawaii 
#trump #trumpbudget 

Vote and retweet 👈👈",
842423958825766914,,0,,"RT @mkopNY: Let us be clear, the law and order country #USA says tht #Trump is out of his depth, Game Over, #Immigrants WIN https://t.co/m8…",
842423959354138624,false,0,,A toddler causes chaos in a CNN studio because that's what toddlers do https://t.co/DfQ2DkyBy2 #Finance #Startups #POS #Trump #SkyrocketAds,
842423958016294912,false,0,,Forget about #Trump and watch this new #horror #thriller movie: https://t.co/QtpIbMLjKc https://t.co/WeAm6dBQlj,
842423961912713216,,0,,"RT @TRUNEWS: .@POTUS from Nashville : Emergency injunction on #Trump immigration halt is ""unprecedented judicial overreach""… ",
842423962336292865,,0,,"RT @RealAlexJones: Hey @McDonalds #Trump isn't ""disgusting,"" but your food is! Boycott? #ImLovinIt LIVE 11am-3pm CT: https://t.co/OQtch0tDE…",
842423962311225345,false,0,,So this'd mean we're going to die in a war while choking on polluted air. Nice move #Trump. Bet your swamp buddies… https://t.co/XsRasPE6Wf,
842423964278374400,false,0,,Forget about #Trump and watch this new #horror #thriller movie: https://t.co/QtpIbMLjKc https://t.co/ZfIHE6yStY,
842423967147257857,,0,,RT @KitDaniels1776: Was Obama Insider Robert Gibbs Behind McDonald’s Anti #Trump Tweet? He's #McDonalds Communications Chief:… ,
842423973111582720,,0,,I like it all. #ThingsTrumpSay #Trump #IAmTrump #IWin,
842423970599178240,false,0,,"Veto migratorio de #Trump es bloqueado por otro juez federal
https://t.co/KTmt2qyguP https://t.co/s5cFGQqsrL",
842423977058402304,false,0,,RT @PinkBelgium: Complete Rubbish!!!!!!! Mutiny? VA Hospital in #Florida Takes Down Portrait of President #Trump https://t.co/mqgf3QoUWx vi…,
842423976978710528,false,0,,"RT @DamienRieu: ""Marine c'est comme le #Brexit et #Trump, ça va nous mener à la catastrophe économique !"" https://t.co/2efm30wtpW",
842423977322643456,false,0,,RT @PinkBelgium: Complete Rubbish!!!!!!! Mutiny? VA Hospital in #Florida Takes Down Portrait of President #Trump https://t.co/mqgf3QoUWx vi…,
842423979004563458,false,0,,"RT @DamienRieu: ""Marine c'est comme le #Brexit et #Trump, ça va nous mener à la catastrophe économique !"" https://t.co/2efm30wtpW",
842423979583266816,false,0,,HE wants to play with his BIG NEW TOYS and killing people does not matter to him. He has no conscience and NO heart. https://t.co/YSW8f6WyK8,
842423981646991365,false,0,,"RT @2ALAW: Enjoying Music Is Like Eating Candy. The First Thing You Do Is Throw Away The Rapper.😂😂

#Trump 🇺🇸 https://t.co/9727poSzHW",
842423987229536256,,0,,"RT @FoxNews: President #Trump at rally last night: ""I will not stop fighting for the safety of you and your families, believe me… ",
842423987586121728,,0,,"RT @ToDropADime2: #Trump Supporters:
losing Healthcare
paying 4 a Wall
funding his 3 W.H. resorts
paying Melanoma's Travel/Security
O… ",
842423987888128004,,0,,"@SenWarren The #Trump&amp;Ryandontcare Republican #wealthcare bill, also known as AHCA.",
842423989087657984,false,0,,RT @FoxBusiness: News Alert: President #Trump meets with #Ireland's prime minister. https://t.co/ZUkosvSVGK,
842423990098493444,false,0,,"RT @ggrushko: Okla. #Trump backer found with #teenboy faces #prostitution charges

https://t.co/uGq8KoTbX4 https://t.co/0eK2kLwtgt",
842423990454910977,,0,,"RT @co_rapunzel4: #Trump budget eliminates Meals on Wheels-taking food from poor seniors' mouths to build a wall. Got Grandparents, d… ",
842423981936369664,false,0,,"Crypto Currency is the wave of the future, https://t.co/TMP1XvaE0p #bitcoin #cryptocurrency #virtualcurrency #forex… https://t.co/0KFIDx7k1r",
842423993332248576,false,0,,"#Trump’s budget “will cut #science off at the knees” 
 
https://t.co/vXHTHRLnWb",
842423970599178240,false,0,,"Veto migratorio de #Trump es bloqueado por otro juez federal
https://t.co/KTmt2qyguP https://t.co/s5cFGQqsrL",
842423994804535296,,0,,"RT @LeadStoriesCom: POLL: What do you think of the first budget proposed by the @realDonaldTrump administration?

#Budget2017 #budget #NEA…",
842423995446247424,false,0,,What is #Trump up to on Twitter? https://t.co/6hGFXQkVDV Joanna Slater (@jslaternyc) for @globeandmail h/t @ChrisAnneSmith #communication,
842423992778690560,false,0,,La medida del travel ban es detenida a nivel nacional por un juez federal en #Hawaii. Más noticias en… https://t.co/YsYlamCX8N,
842423995744059392,false,0,,Trump pedirá 1.500 millones para empezar construcción del muro. #México #muro #Trump   https://t.co/CVlKNEfTwj,
842424001955790848,false,0,,"RT @FoxNews: .@McDonalds' Twitter account hacked, blasts President #Trump https://t.co/Ak3d9jrwfE",
842424003658674180,false,0,,#Illinois people looking 2 escape the depression of #Trump and #GOP insanity: Top #festivals and events... https://t.co/Gno5BOO0Uy,
842424005525176321,false,0,,McDonald’s Lashes out at ‘The Donald’ via Twitter | #Trump #McDonalds #TinyHands | https://t.co/SkA5qJssxc,
842424007337115652,,0,,"RT @RandomPundit: Roger Stone, who plays ""black ops"" role for #Trump, says his text messaging with #Russian hacker is ""innocuous."" No… ",
842424015482433536,false,0,,"Pro-Trump Rallies Across America Stand up to Violence - Breitbart
https://t.co/CClEBiadhi #Trump #TCOT #GoTRUMP https://t.co/7nzmeGCtm8",
842424017424420866,,0,,"RT @LVNancy: In 2016, ICE conducted 240,255 removals nationwide

92% had previously been convicted of a crime 
#TRUMP 
#MAGA
https://t.co/f…",
842424018376486913,false,0,,March issue of Washington Tax Insight is here! https://t.co/K4CbEvRc3w #budget #ACA #OECD #BEPS #BAT #tax #Trump https://t.co/k7Q2ZUKbLG,
842424019135676416,,0,,RT @ed_hooley: @McDonaldsCorp @McDonalds TRUMP SUPPORTERS: THE MCDONALD'S BAN IS ON! #ThursdayThoughts #McDonalds #MAGA #trump https://t.co…,
842424019311837186,false,0,,"""Words have power and words spoken by the president have power."" #Trump's tweets will come back to haunt him. @wired https://t.co/pIFso1O0AK",
842424018112253959,false,0,,#RonNapier #NapierInvestmenAdvisors #WARNS #TheFed #WILL #NOT  #ACT on #SEVERE #EconomicDAMAGE #From #Trump's… https://t.co/uuPXjAqVlM,
842424021673246721,false,0,,😍 https://t.co/X3V2EacqzM,
842424021878738944,,0,,"RT @JimmyFromPhilly: #BADNEWS - @McDonaldsCorp  Twitter account #hacked, slams #Trump.

WORSE NEWS - My stomach feels hacked anytime I eat…",
842424020976979968,false,0,,@NBCNews @speakerRyan #Trump is a force for EVIL! cutting vaccination +other health programs here + throughout the… https://t.co/W9uJSIWpTN,
842424023115956226,false,0,,RT @MarkDice: But I thought the hackers support Trump? https://t.co/kvc7vzRExj,
842424024747675654,,0,,"RT @ToDropADime2: #Trump told the #NYTimes to Stop printing these unflattering pic of @realDonaldTrump 
Pls. Don't Retweet 500 times!… ",
842424026886619136,,0,,"@FrankPallone please, #impeach #trump  #AllTheReps",
842424027096485889,,0,,"Ironic how those ""tyrannical judges"" cited #Trump campaign speeches as the reason to reverse the #immigrationban  #Noob",
842424026505084933,false,0,,La justicia también paraliza el segundo veto migratorio de #Trump |  https://t.co/P78dNsQ0JF,
842424025427132421,false,0,,"RT @suzannelynch1: #Trump : 'I love Ireland, I really love Ireland. I'll  be back.' #StPatricksDay https://t.co/hU8risRwXd",
842424029059330049,false,0,,"RT @dedrekon: Come on CIA, now you're just showing off!

#trump
#mcdonalds 
#Russia 
#holdmybeer https://t.co/QlCqPRLop6",
842424028631564289,,0,,"RT @iCoordinate321: @realDonaldTrump  @SnoopDogg 
This is 90s hip hop all over again😆
#trump #SnoopDogg #espn #Hollywood  #hiphopnews https…",
842424028883255297,,0,,RT @ed_hooley: @McDonaldsCorp @McDonalds TRUMP SUPPORTERS: THE MCDONALD'S BAN IS ON! #ThursdayThoughts #McDonalds #MAGA #trump https://t.co…,
842424029361364992,,0,,RT @KitDaniels1776: Was Obama Insider Robert Gibbs Behind McDonald’s Anti #Trump Tweet? He's #McDonalds Communications Chief:… ,
842424032683298818,false,0,,POOR SICK..PROBE #Trump #Sessions #CarterPage #Stone #Bannon #Pence #Kushner #Ivanka #Manafort #complicit Sad! #MAGA https://t.co/rKqZ5xUYaq,
842424033069158400,,0,,"RT @MassimoFaggioli: Il budget proposto da #Trump rende idea chiara del mondo che vuole: zero per arte, cultura, scienza, cura delle person…",
842424034172190721,,0,,"@MrTommyCampbell @POTUS Tom, do uou about the fema camps, shadow govnt, pediphelia, pay for play etc, etc, etc#trump #donaldtrump",
842424037225697286,true,0,,#TRUMP JUST WON EVERY BLACK VOTE IN AMERICA WITH THIS NEW DECLARATION! https://t.co/ngmyV8ESVS #black #inner #cities,
842424040727969794,false,0,,Report: #Trump Commands State Department to Slash UN Funding in Half https://t.co/01j4dGr82I,
842424043982749696,false,0,,"RT @kaskade: #TBT 🎟
@RecordingAcad 
#GRAMMYs https://t.co/F1RrCfahHS",
842424042187456514,false,0,,Top Trump Advisor Sebastian Gorka Stonewalled When Asked If He Belongs To A Nazi-Allied Group #trump #advisor…… https://t.co/jdishguNDN,
842424045865844736,false,0,,"RT @nobigotry: #WomansMarch #Hawaii #Trump #Hate #Dishonesty
#IntellectuallyLazy #LatinosForTrump #Woman https://t.co/e07S8LGoQd",
842424046503485440,,0,,@McDonaldsCorp is fucking garbage that serves roaches in their food regularly. #trump,
842424046969081856,,0,,RT @KitDaniels1776: Was Obama Insider Robert Gibbs Behind McDonald’s Anti #Trump Tweet? He's #McDonalds Communications Chief:… ,
842424049263296512,,0,,RT @JaySekulow: The blocking of President #Trump's order by two federal judges represents a fundamental misunderstanding of the First Amend…,
842424050857127936,false,0,,#Trump #Russia #condo https://t.co/jkLxmzGP3p,
842424051352113152,false,0,,RT @FoxBusiness: LOOK: Climate change protesters carve message on #Trump golf course green https://t.co/139Vfb2fDp,
842424051758948356,,0,,"RT @ToDropADime2: #Trump told the #NYTimes to Stop printing these unflattering pic of @realDonaldTrump 
Pls. Don't Retweet 500 times!… ",
842424056410443779,false,0,,Letter sent to #Trump from the father of a little boy with life-limiting disabilities. #ObamacareDisasterStories https://t.co/Map7XGlBT6,
842424057744113664,,0,,"RT @Trumpwithdildos: Friendly reminder: Meals on Wheels costs less annually than one of #Trump's weekends in Florida.

#LetThemDie #GOP",
842424056997634048,,0,,RT @CorentinSellin: Enièmes preuves que #Flynn était 1 agent d'influence de la #Russie de #Poutine avant de conseiller #Trump..Mais...https…,
842424059270967298,false,0,,"#Luwima #watchwinder final test 

#watches #luxury #trump #newyork https://t.co/soDlydI4G8",
842424061280059392,false,0,,"RT @jjmg1409: Muy interesante:
https://t.co/Mz7MkwoWoU
#EleccionesEEUU2016 
#TRUMP",
842424064970915840,,0,,RT @KPBSnews: Pres. #Trump has put #California on notice that it’s reconsidering the miles per gallon requirements for vehicles.… ,
842424065595957248,,0,,"RT @WeThePeopleFor: For ALL people who endured insults, hatred &amp; violence yet stood w/COURAGE for @POTUS #Trump.
This is for YOU! #MAGA 
ht…",
842424066350837760,,0,,RT @CodeAud: #SaudiArabia warns #Trump: #Iran wants legitimacy by supporting terror groups with the aim of reaching #Mecca… ,
842424067680530433,,0,,"RT @LVNancy: In 2016, ICE conducted 240,255 removals nationwide

92% had previously been convicted of a crime 
#TRUMP 
#MAGA
https://t.co/f…",
842424069093969920,,0,,RT @immigrant4trump: Video: Black Americans abandoning Democrats as party implodes: Trump has vowed to improve inner cities. #Trump https:/…,
842424069626703877,false,0,,"RT @DamienRieu: ""Marine c'est comme le #Brexit et #Trump, ça va nous mener à la catastrophe économique !"" https://t.co/2efm30wtpW",
842424069559615488,,0,,RT @JaySekulow: The decision by two federal judges to block #Trump's order is flawed and threatens our national security. https://t.co/UcID…,
842424069328932864,false,0,,@ifly4nj  Can't wait to see what #Trump tweets in response https://t.co/hAJgSCePM4,
842424071241498625,,0,,"It appears #trump &amp; his cabinet of millionaires and billionaires are there to help ALL people ... well, as long as you're rich.",
842424071426060289,false,0,,"RT @nobigotry: #WomansMarch #Hawaii #Trump #Hate #Dishonesty
#IntellectuallyLazy #LatinosForTrump #Woman https://t.co/e07S8LGoQd",
842424074433400832,false,0,,"""We've got the best people"" #resist https://t.co/YIs4k84NVL",
842424076115312641,,0,,RT @KrauseForIowa: Why is #Iowa's #LIHEAP #LowIncomeEnergyAssistance program eliminated in #Trump's new budget? #IaLegis  - https://t.co/ZC…,
842424077272915968,false,0,,"RT @FoxBusiness: President #Trump: ""We are here today to celebrate America's commitment to Ireland."" https://t.co/EzEYGAQ4Yf",
842424077172240384,false,0,,It wouldn't surprise me at all. https://t.co/0K737rIZqR,
842424079835639814,,0,,"RT @bocavista2016: Dear #McDonalds

Your politics are as DISGUSTING as your food

APOLOGIZE for both!

👉#BoycottMcDonalds

https://t.co/DHy…",
842424081140076545,,0,,No #Trump there shouldn't be any evidence for The wire tapping fiasco as you were  notified of the deadline . You're done with that now.,
842424081748246528,,0,,"So pathetic that judge who ruled against travel ban stated 'He could not ignore #Trump the candidate."" Talk about bias! So hurts us?! WRONG",
842424081966342148,false,0,,CNN's Bell: Snoop Dogg Shooting Trump Not as Bad as 'You Lie' Against Obama - #tcot #MAGA #Trump https://t.co/BvSENT4EUh,
842424084306763782,false,0,,Glenn Beck On Losing Listeners Over His Anti-Trump Stance: ‘I Don’t Care’ - #tcot #MAGA #Trump https://t.co/MILorViHQp,
842424086248738816,false,0,,#Libertarians have more in common with #Trump then they would like to admit https://t.co/g4miyzQVxe,
842424086995341312,false,0,,This Story of Math Changing Through the Years Shows the Dangers of Common Core - #tcot #MAGA #Trump https://t.co/rGzoe6G0fL,
842424087272161280,,0,,"RT @NowAmerica1st: Either tell these kids they aren't smart enough for #STEM OR end the #H1B visa program.

#NoH1B
#Trump
#MAGA… ",
842424090505957377,false,0,,"RT @RT_com: #McDonald’s Twitter account brands #Trump ‘disgusting excuse of a president’ 
https://t.co/BGt1PRkwxC https://t.co/fvTpOg2h7Z",
842424091814449152,false,0,,"RT @chanjin0116: 陳内将 ブログを更新しました。 『良巧み』
https://t.co/iU1WyflL87
#TRUMP
#未来の話
#アメブロ",
842424091218984963,false,0,,Forget about #Trump and let's watch this new #horror #thriller movie: https://t.co/fCipvAnKqc https://t.co/jMsTe92VW5,
842424092384882690,,0,,"@RepLanceNJ7 please, #impeach #trump  #AllTheReps",
